Vuln ID|Summary|Published Date|CVSS Severity|Link
CVE-2024-0083|NVIDIA ChatRTX for Windows contains a vulnerability in the UI, where an attacker can cause a cross-site scripting error by network by running malicious scripts in users' browsers. A successful exploit of this vulnerability might lead to code execution, denial of service, and information disclosure.|April 08, 2024; 6:15:08 PM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0083
CVE-2024-0084|NVIDIA vGPU software for Linux contains a vulnerability in the Virtual GPU Manager, where the guest OS could execute privileged operations. A successful exploit of this vulnerability might lead to information disclosure, data tampering, escalation of privileges, and denial of service.|June 13, 2024; 6:15:11 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0084
CVE-2024-0085|NVIDIA vGPU software for Windows and Linux contains a vulnerability where unprivileged users could execute privileged operations on the host. A successful exploit of this vulnerability might lead to data tampering, escalation of privileges, and denial of service.|June 13, 2024; 6:15:11 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0085
CVE-2024-0086|NVIDIA vGPU software for Linux contains a vulnerability where the software can dereference a NULL pointer. A successful exploit of this vulnerability might lead to denial of service and undefined behavior in the vGPU plugin.|June 13, 2024; 6:15:11 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0086
CVE-2024-0089|NVIDIA GPU Display Driver for Windows contains a vulnerability where the information from a previous client or another process could be disclosed. A successful exploit of this vulnerability might lead to code execution, information disclosure, or data tampering.|June 13, 2024; 6:15:11 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0089
CVE-2024-0090|NVIDIA GPU driver for Windows and Linux contains a vulnerability where a user can cause an out-of-bounds write. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.|June 13, 2024; 6:15:12 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0090
CVE-2024-0091|NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability where a user can cause an untrusted pointer dereference by executing a driver API. A successful exploit of this vulnerability might lead to denial of service, information disclosure, and data tampering.|June 13, 2024; 6:15:12 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0091
CVE-2024-0092|NVIDIA GPU Driver for Windows and Linux contains a vulnerability where an improper check or improper handling of exception conditions might lead to denial of service.|June 13, 2024; 6:15:12 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0092
CVE-2024-0093|NVIDIA GPU software for Linux contains a vulnerability where it can expose sensitive information to an actor that is not explicitly authorized to have access to that information. A successful exploit of this vulnerability might lead to information disclosure.|June 13, 2024; 6:15:12 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0093
CVE-2024-0094|NVIDIA vGPU software for Linux contains a vulnerability in the Virtual GPU Manager, where an untrusted guest VM can cause improper control of the interaction frequency in the host. A successful exploit of this vulnerability might lead to denial of service.|June 13, 2024; 6:15:13 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0094
CVE-2024-0095|NVIDIA Triton Inference Server for Linux and Windows contains a vulnerability where a user can inject forged logs and executable commands by injecting arbitrary data as a new log entry. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.|June 13, 2024; 6:15:13 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0095
CVE-2024-0099|NVIDIA vGPU software for Linux contains a vulnerability in the Virtual GPU Manager, where the guest OS could cause buffer overrun in the host. A successful exploit of this vulnerability might lead to information disclosure, data tampering, escalation of privileges, and denial of service.|June 13, 2024; 6:15:13 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0099
CVE-2024-0101|NVIDIA Mellanox OS, ONYX, Skyway, MetroX-2 and MetroX-3 XC contain a vulnerability in ipfilter, where improper ipfilter definitions could enable an attacker to cause a failure by attacking the switch. A successful exploit of this vulnerability might lead to denial of service.|August 08, 2024; 1:15:17 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0101
CVE-2024-0102|NVIDIA CUDA Toolkit for all platforms contains a vulnerability in nvdisasm, where an attacker can cause an out-of-bounds read issue by deceiving a user into reading a malformed ELF file. A successful exploit of this vulnerability might lead to denial of service.|August 08, 2024; 1:15:18 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0102
CVE-2024-0103|NVIDIA Triton Inference Server for Linux contains a vulnerability where a user may cause an incorrect Initialization of resource by network issue. A successful exploit of this vulnerability may lead to information disclosure.|June 13, 2024; 6:15:13 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0103
CVE-2024-0104|NVIDIA Mellanox OS, ONYX, Skyway, MetroX-2 and MetroX-3 XC contain a vulnerability in the LDAP AAA component, where a user can cause improper access. A successful exploit of this vulnerability might lead to information disclosure, data tampering, and escalation of privileges.|August 08, 2024; 2:15:09 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0104
CVE-2024-0107|NVIDIA GPU Display Driver for Windows contains a vulnerability in the user mode layer, where an unprivileged regular user can cause an out-of-bounds read. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.|August 08, 2024; 1:15:18 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0107
CVE-2024-0108|NVIDIA Jetson Linux contains a vulnerability in NvGPU where error handling paths in GPU MMU mapping code fail to clean up a failed mapping attempt. A successful exploit of this vulnerability may lead to denial of service, code execution, and escalation of privileges.|August 08, 2024; 1:15:18 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0108
CVE-2024-0109|NVIDIA CUDA Toolkit contains a vulnerability in command `cuobjdump` where a user may cause a crash by passing in a malformed ELF file. A successful exploit of this vulnerability may cause an out of bounds read in the unprivileged process memory which could lead to a limited denial of service.|August 31, 2024; 5:15:05 AM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0109
CVE-2024-0110|NVIDIA CUDA Toolkit contains a vulnerability in command `cuobjdump` where a user may cause an out-of-bound write by passing in a malformed ELF file. A successful exploit of this vulnerability may lead to code execution or denial of service.|August 31, 2024; 5:15:05 AM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0110
CVE-2024-0111|NVIDIA CUDA Toolkit contains a vulnerability in command 'cuobjdump' where a user may cause a crash or produce incorrect output by passing a malformed ELF file. A successful exploit of this vulnerability may lead to a limited denial of service or data tampering.|August 31, 2024; 5:15:06 AM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0111
CVE-2024-0116|NVIDIA Triton Inference Server contains a vulnerability where a user may cause an out-of-bounds read issue by releasing a shared memory region while it is in use. A successful exploit of this vulnerability may lead to denial of service.|October 01, 2024; 1:15:11 AM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0116
CVE-2024-0123|NVIDIA CUDA toolkit for Windows and Linux contains a vulnerability in the nvdisasm command line tool where an attacker may cause an improper validation in input issue by tricking the user into running nvdisasm on a malicious ELF file. A successful exploit of this vulnerability may lead to denial of service.|October 03, 2024; 1:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0123
CVE-2024-0124|NVIDIA CUDA Toolkit for Windows and Linux contains a vulnerability in the nvdisam command line tool, where a user can cause nvdisasm to read freed memory by running it on a malformed ELF file. A successful exploit of this vulnerability might lead to a limited denial of service.|October 03, 2024; 1:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-0124
